가맹점구분번호,가맹점주소,가맹점명,업종,상권,개설일,폐업일,프랜차이즈여부
B7A05D56C7,상원길  49,뚝섬**,한식-육류/고기,뚝섬,2012-05-22,,0
424AAC4582,상원길  64,한우***,축산물,뚝섬,2012-05-14,,0
6F97F23CDB,성수1가1동,한*,양식,성수,2002-04-25,,0
314D411B19,성수1가1동,비어**,치킨,성수,2003-05-07,,0
BBE10BA891,성수1가1동,초원**,백반/가정식,성수,2007-11-20,,0
C9EC8F7695,성수1가1동,장원**,백반/가정식,성수,2009-03-04,,0
B2A570260C,성수1가2동,청록***,식품 제조,뚝섬,1998-11-11,,0
00BC189C4B,성수1가2동,땅끝******,한식-해물/생선,뚝섬,2003-02-21,,0
A7CC40BE1E,성수1가2동,죽변*,한식-해물/생선,뚝섬,2004-07-15,,0
811AC91E1F,성수2가1동,김밥**,분식,성수,2008-02-20,,0
B3116E5135,성수2가1동,장미***,치킨,성수,2010-03-05,,0
E5E8F3F456,성수2가1동,뚝섬***,건강원,성수,2004-08-23,,0
91988A5415,성수2가1동,파리***,베이커리,성수,2001-12-17,,1
87EDAB1CB3,성수2가1동,머니**,호프/맥주,성수,2000-07-05,,0
B3517137A0,성수2가1동,명원***,한식-육류/고기,성수,2010-05-06,,0
995EDF27A3,성수2가3동,파리*********,베이커리,성수,2003-06-24,,1
8219FA9E99,성수2가3동,동맛******,한식-국수/만두,성수,2007-12-20,,0
A117CDA53E,성수2가3동,옛골***,한식-단품요리일반,성수,1990-02-28,,0
0B4FFAC06D,장터5길  1,금호**,한식-육류/고기,금남시장,2012-05-31,,0
14FE0A442F,하왕십리동,엘림****,떡/한과 제조,하왕십리동,2009-02-24,,0
C76DAFE8C1,행당로  98,더리*,카페,행당,2012-07-20,,0
F7C857EF14,고산자로 263,거창**,한식-육류/고기,왕십리,2002-05-31,,0
EAC2034A91,고산자로 287,왕십******,한식-육류/고기,왕십리,2010-09-01,,0
AA315D04DD,고산자로 344,서울**,식료품,마장동,2003-08-07,,0
4080EC9ECB,고산자로 346,미성****,한식-육류/고기,마장동,2002-10-08,,0
B977CB2FBC,광나루로 287,싸리*,한식-육류/고기,뚝섬,2002-12-27,,0
88714937FD,광나루로 289,닭한*****,한식-국수/만두,뚝섬,2001-07-26,,0
D7B0E38FA8,광나루로 290,진지****,한식-육류/고기,뚝섬,2007-06-27,,1
9070B8640F,광나루로 290,완산***,한식-국밥/설렁탕,뚝섬,2008-02-26,,1
F1039455F0,금호로 127 .,목포**,한식-육류/고기,신금호,2016-06-22,,0
870775BC01,금호로 127 .,육장*******,한식-육류/고기,신금호,2016-07-07,,1
68B6CAE65F,금호로 62-1.,더 **,식료품,금남시장,2018-08-01,,0
A149A462C3,금호로 62-1.,요거**********,아이스크림/빙수,금남시장,2024-04-26,,0
DC17B81D3E,금호로11길 1,튜니**,호프/맥주,신금호,2011-01-31,,0
BA01E62E84,금호로11길 4,해물**,한식-해물/생선,신금호,2009-09-18,2025-01-17,0
31DE46AC2D,금호산2길 19,맛있*****,떡/한과 제조,금남시장,2011-10-10,,0
F717FD0621,금호산2길 5.,유쾌**,포장마차,금남시장,2015-03-13,,0
C8E1C54769,금호산길 55.,막퍼*******,한식-국수/만두,신금호,2015-12-21,,0
F6F4BCEF5D,금호산길 56.,코끼******,한식-냉면,신금호,2014-03-27,,0
F2A06B9694,금호산길 64.,이디*************,커피전문점,신금호,2014-06-03,,1
F7AD65B492,금호산길 65.,파리*********,베이커리,신금호,2015-02-03,,1
0B5B2332CF,금호산길 67.,남원***,한식-해물/생선,신금호,2013-06-05,,1
E47826B7B5,독서당로 287,페리****,치킨,금남시장,2008-01-24,,1
6ED0C81CE7,독서당로 326,비비**********,치킨,금남시장,2011-11-01,,1
90A718A704,독서당로 384,파리********,베이커리,금남시장,2010-01-29,,1
C04BD1DD58,동일로 123 .,이디*********,식료품,동일로,2016-07-21,,0
2D0E5434C1,동일로 143 .,명동*******,한식-국수/만두,동일로,2020-08-03,,1
69506949A8,동일로 143 .,본가*********,한식-육류/고기,동일로,2016-03-15,,0
3EC80135EF,동일로 75-33,마포****,한식-육류/고기,동일로,2001-07-23,,0
A690F78364,동호로 104 .,용남***,수산물,금남시장,2016-01-27,,0
5C14F5FBA3,뚝섬로 327 .,도미********,피자,성수,2014-04-10,,1
D395BA1A40,뚝섬로 341-8,10**,일식당,성수,2010-06-07,,0
A256E0BDFC,뚝섬로 401-2,칠성**,한식-육류/고기,성수,2002-04-04,,0
098A971F35,뚝섬로 408-7,생태***,한식-해물/생선,성수,2009-02-20,,0
C8DB619114,뚝섬로3길 9.,고흥*,백반/가정식,성수,2014-12-02,,0
05354D332D,마장로 220-5,정원**,한식-단품요리일반,왕십리,2001-07-27,,0
E45CC78273,마장로 230-1,시온**,식료품,왕십리,2010-01-07,,0
B0FAF5B316,마장로 296 .,달무*,떡/한과 제조,왕십리,2019-11-08,,0
0B2BB3D26D,마장로 309 .,70*****,룸살롱/단란주점,왕십리,2017-01-16,,0
6D320602C6,마장로27길 2,삼겹****,한식-육류/고기,왕십리,2011-02-21,,0
BFA11D536A,마장로27길 6,풀코*,호프/맥주,왕십리,2004-04-20,,0
6E3F359ACF,마장로42길 2,마장*,백반/가정식,마장동,2004-05-13,,0
AF2688FD34,마조로 15-10,장모**,한식-육류/고기,한양대,2006-11-21,,1
F8A9873648,마조로 15-2.,돈쫄******,일식-덮밥/돈가스,한양대,2017-02-21,,0
8532370698,마조로 15-3.,싸구**,포장마차,한양대,2016-06-10,,0
0BD65CD437,마조로 15-6.,블랙****,호프/맥주,한양대,2016-11-22,,0
F293AC18EB,마조로 15-6.,짱*,한식-육류/고기,한양대,2004-09-15,,0
95EBE36D82,마조로 19-10,한양***,식품 제조,한양대,2006-02-02,,0
F88A12BCAB,마조로19길 7,한우**,한식-육류/고기,한양대,2024-11-12,,0
80012F987D,마조로1길 2.,타로*******,카페,한양대,2009-06-08,,0
E8BDFFAD07,마조로1길 2.,도스**,기타세계요리,한양대,2014-02-20,,1
98C1A0A96B,마조로1길 2.,행*,일식-덮밥/돈가스,한양대,2014-02-05,,0
582577A831,마조로1길 4.,나그***,요리주점,한양대,2008-04-14,,0
79423CC5CA,마조로1길 4.,토속***,한식-단품요리일반,한양대,2008-08-28,,0
9643B485DF,마조로1길 6.,카페***,커피전문점,한양대,2017-12-21,,0
7B396AAF59,마조로3길 8.,전도*,한식-단품요리일반,한양대,2016-04-20,,0
4F68679BB6,마조로5길 4.,더벤*,커피전문점,한양대,2015-05-15,,1
9E2D544C88,마조로5길 9.,당나**********,포장마차,한양대,2016-08-09,,0
E4C7CD6FBB,마조로7길 11,치킨*******,치킨,한양대,2014-09-24,,1
1BC90B10EC,마조로7길 12,곱창***,한식-육류/고기,한양대,2001-09-27,,0
28BE1401AB,마조로7길 5.,육회***,백반/가정식,한양대,2015-07-24,,1
0732DD7F6A,마조로7길 5.,내가***,한식-육류/고기,한양대,2015-08-04,,1
41BCC06E83,마조로7길 8.,압구***********,한식-육류/고기,한양대,2016-03-14,,0
6C1F093FD7,마조로9길 5.,뺑드*,베이커리,한양대,2023-01-05,,0
9A2D5845EB,마조로9길 8.,무한**,한식-육류/고기,한양대,2013-06-25,,0
0AE494A908,매봉길 16-32,소마*****,농산물,옥수,2016-03-21,,0
4FF64DE415,무수막길 89.,신금********,한식-육류/고기,신금호,2010-06-09,2025-07-10,0
0D76004886,무수막길 90.,멋진*,치킨,신금호,2002-12-03,,0
5779AEFA66,무수막길 92.,미소**,분식,신금호,2015-11-04,,0
A6EDA7FB67,무수막길 94.,든든****,떡/한과 제조,신금호,2016-10-17,,0
4E530BFB48,무학로 20-1.,치킨***,호프/맥주,왕십리,2016-07-04,,0
537EED164B,무학로2길 23,다*,백반/가정식,왕십리,2005-08-29,,0
2816E24ED9,무학로2길 31,호호***,한식-육류/고기,왕십리,2011-05-30,,0
6B4688F13F,무학로2길 37,달인***,한식-육류/고기,왕십리,1999-01-16,,0
08AFA3AAA2,무학로2길 43,헤라******,일반 유흥주점,왕십리,2016-06-02,,0
8634C80463,무학로2길 44,싼타*,룸살롱/단란주점,왕십리,2008-03-26,,0
5DEA8CA245,무학로2길 46,조마****,한식-감자탕,왕십리,1998-08-18,,1
EAC8D706B1,무학로2길 48,바다**,한식-해물/생선,왕십리,2007-07-24,,0
5B33B06965,무학로6길 29,진성**,농산물,왕십리,2013-06-11,,0
88F30EBFE9,무학봉16길 1,함흥*****,한식-냉면,왕십리,2008-04-17,,0
C0CA103816,무학봉길 82.,농부**,미곡상,왕십리,2015-12-31,,0
5DA080BB02,무학봉길 95.,깜장***,한식-육류/고기,왕십리,2014-11-12,,0
C0A51FB362,사근동8길 3.,타이******************,동남아/인도음식,한양대,2016-10-17,,0
9F2544F7AA,사근동길 18.,7번********,피자,한양대,2016-06-08,,1
D72BC9D1A2,사근동길 59.,카페****,카페,한양대,2021-11-25,,0
41D474F092,사근동길 59.,행복***,베이커리,한양대,2009-11-27,,0
5B1438B461,사근동길 66.,영희*******,한식-국수/만두,한양대,2016-04-01,,0
9C3495D73F,사근동길 68.,한솥************,도시락,한양대,2011-02-28,,1
8ACE476158,사근동길 68.,하이*,호프/맥주,한양대,2011-03-04,,0
498B5C1AB7,사근동길 68.,셰프*****,일식-덮밥/돈가스,한양대,2016-06-27,,0
3B8E59372C,살곶이길 18.,충청**,식료품,마장동,2022-03-30,,0
F959F7E85C,살곶이길 18.,전봇**,백반/가정식,마장동,2006-03-02,,0
479160DAA8,살곶이길 18.,남원*,한식-육류/고기,마장동,2006-03-02,,0
EC917AB57E,살곶이길 18.,쌍둥**,한식-육류/고기,마장동,2006-03-02,,0
E9DBF3BFCA,살곶이길 18.,마장***,한식-육류/고기,마장동,2009-03-06,,0
0D5913A247,살곶이길 18.,빨간***,한식-육류/고기,마장동,2009-10-30,,0
3A770A3C62,살곶이길 18.,종필****,한식-육류/고기,마장동,2010-12-23,,0
452A2E0AD8,살곶이길 18.,전주***,한식-육류/고기,마장동,2012-08-29,,0
2265D9F8B3,살곶이길 18.,마장****,한식-육류/고기,마장동,2013-07-10,,0
47ED27ED3A,살곶이길 18.,손건************,한식-육류/고기,마장동,2020-07-16,,0
DE7F19C8F6,살곶이길 18.,청계****,한식-육류/고기,마장동,2023-11-17,,0
F3B534E564,살곶이길 18.,권영******,한식-단품요리일반,마장동,2006-03-06,,0
243EFCA58C,살곶이길 40.,경기*,한식-육류/고기,마장동,2006-03-06,,0
74F5A7BE5E,살곶이길 50.,빠삐*,베이커리,마장동,2015-09-17,,0
61A3133822,상원12길 19.,낫띵***,카페,뚝섬,2020-06-15,,0
F64BE13740,상원12길 30.,성수*******************,한식-찌개/전골,뚝섬,2007-08-29,,0
90825ECD46,상원1길 25 .,짚랩***,식료품,뚝섬,2024-05-02,,0
E4A9ECB7B9,상원6나길 6.,커피******,카페,뚝섬,2014-03-10,,1
FD13D7996E,상원길 47-1.,상원**,청과물,뚝섬,2016-08-11,,0
DBD3191157,서울숲6길 21,짬뽕******,중식당,뚝섬,2014-04-15,,0
348CC434D7,성덕정15길 2,뚝섬****,농산물,성수,2007-07-05,,0
66BFBD2ADE,성덕정15길 5,강남***,한식-단품요리일반,성수,2009-01-28,,0
D6267FEEEA,성덕정15길 5,숙영**,한식-단품요리일반,성수,2011-04-11,,0
B9BF272ED9,성덕정15길 7,삼미*****,한식-국수/만두,성수,2013-02-25,,0
D2CDCFE2D4,성덕정17길 6,뚝도***,한식-단품요리일반,성수,2008-02-20,,0
BEFFE2D107,성덕정7길 13,홍보*,중식당,성수,2003-03-07,,0
641DC575A8,성덕정9길 4.,미리*,백반/가정식,성수,2012-11-23,,0
04F03995B9,성덕정길 111,순심**,한식-육류/고기,성수,2013-10-17,,0
D44E72CCFC,성덕정길 129,시골**,한식-육류/고기,성수,2008-03-24,,0
8BF6153353,성덕정길 132,불*,백반/가정식,성수,2009-09-18,,0
D2DAE82D97,성덕정길 140,카네*,호프/맥주,성수,2011-05-23,,0
22EA4127C0,성덕정길 142,유*,요리주점,성수,2011-02-01,,0
A08E13694C,성덕정길 150,무등*,백반/가정식,성수,2015-12-18,,0
2CA32048EF,성덕정길 32.,오복**,떡/한과 제조,성수,2007-08-23,,0
2540E29770,성덕정길 34.,홍도**,백반/가정식,성수,2015-02-13,,0
62968F5FF3,성덕정길 40.,두근****,축산물,성수,2014-06-25,,0
A2E3C22A56,성덕정길 53.,성연******,한식-국밥/설렁탕,성수,2011-12-19,,0
3DE26BC841,성덕정길 56.,BH*****,치킨,성수,2015-06-05,,1
F305B5BE93,성덕정길 59.,비비***,치킨,성수,2014-06-09,,1
E03321589B,성덕정길 74.,앙심*****,한식-육류/고기,성수,2015-05-27,,0
6F0D9A7C86,성덕정길 77.,압구**********,샌드위치/토스트,성수,2024-07-25,,0
94128748C0,성덕정길 95.,행닭*****,치킨,성수,2013-08-21,,0
5998DB8346,성덕정길 95.,십오***,떡/한과 제조,성수,2010-12-13,,0
08A6BC229A,성덕정길 99.,또치*******,한식-육류/고기,성수,2002-04-16,,0
319DABE70F,성수이로 126,풍년**,백반/가정식,성수,2005-09-22,,0
5424DBE00D,성수이로 22.,DS*******,농산물,성수,2015-01-30,,0
2D7EEFFB71,성수이로 31.,뚝도**,일식당,성수,2016-05-11,,0
FCA7A6787B,성수이로 45.,로스*****,카페,성수,2021-02-04,,0
103A5AE48B,성수이로 45.,성수*****,베이커리,성수,2023-05-26,,0
7A3D6D3CF9,성수이로 45.,로스*****,식품 제조,성수,2020-01-23,,0
2DCB06D5D5,성수이로 51.,김가***********,분식,성수,2011-11-08,,1
D413A3CF88,성수이로 69.,성수**,호프/맥주,성수,2016-07-04,,0
5D4EDA13E3,성수이로 75.,건너*,한식-육류/고기,성수,2016-11-02,,0
71CEE18F61,성수이로 87.,예빈*,식료품,성수,2012-09-07,,0
BDD7EBEC25,성수일로 10.,전광***,카페,성수,2004-05-25,,1
D9D5B30E21,성수일로 20.,뺑드**,베이커리,성수,2018-01-29,,0
6E35613130,성수일로 33.,토*,베이커리,성수,2018-01-09,,0
A462C0C36E,성수일로 47.,룻의***,식료품,뚝섬,2023-10-30,,0
431B6E7893,성수일로 77.,라이*,중식당,뚝섬,2014-02-12,,0
16CBDF3A48,성수일로 77.,강남**,백반/가정식,뚝섬,2013-07-11,,1
FDC6438DD6,성수일로 77.,이화***************,한식-국밥/설렁탕,뚝섬,2016-08-02,,0
1F0AAE3EBE,성수일로 99.,윤*,일식-덮밥/돈가스,뚝섬,2019-12-11,,0
F789DAA8C6,송정12길 15.,곱창**,한식-육류/고기,송정,2015-09-21,,0
B2AFB01CC4,아차산로 20.,종가***,한식-단품요리일반,뚝섬,2013-05-22,,0
82090124F0,아차산로 49.,백억******,카페,뚝섬,2016-05-18,,0
314D6B5043,아차산로 85.,하남********,한식-육류/고기,성수,2016-05-17,,1
AD57E72BC9,아차산로 92.,하루*******************,카페,성수,2016-10-12,2025-08-01,0
C5BB2467D5,아차산로 96.,황금**,일식당,성수,2009-08-13,,0
3530EB5DBA,아차산로 96.,청춘****,한식-육류/고기,성수,2013-03-19,,0
7871F0B0DE,연무장17길 6,장*,한식-단품요리일반,성수,2008-05-08,,0
297AE548DB,연무장5길 6.,문츠***,한식-단품요리일반,성수,2017-08-11,,0
A62225962A,연무장길 39.,에이***,피자,성수,2022-07-11,,0
FE3AAF5CCD,연무장길 77.,세계*********,식료품,서면역,2022-04-28,,0
25FA6C0D0D,연무장길 84.,플라*******,피자,성수,2022-01-28,,0
74D5125FD6,왕십리로 102,베스****,담배,뚝섬,2010-09-20,,0
6A4747F757,왕십리로 104,에이********,호프/맥주,뚝섬,1999-09-17,,0
3A286DF61F,왕십리로 275,짱호***,치킨,왕십리,2006-08-21,,0
972280B725,왕십리로 294,전주*,백반/가정식,왕십리,2005-06-15,,0
3842954B95,왕십리로 330,은좌**,백반/가정식,왕십리,2001-06-30,,0
84C667217B,왕십리로 355,시골****,한식-해물/생선,왕십리,2013-01-04,,0
AA429ED22A,왕십리로 357,라빠*****,호프/맥주,왕십리,2015-09-02,,0
86EC52846C,왕십리로 58.,팜티*****,동남아/인도음식,왕십리,2013-06-03,,0
BBC08E8D52,왕십리로 78.,베트*********,동남아/인도음식,건대입구,2021-01-13,,1
5EF2C0673B,왕십리로 88.,블레*,식료품,뚝섬,2016-01-08,,0
9DF1B9E016,왕십리로 92.,파리********,베이커리,뚝섬,2000-01-31,,1
A9F6CC9185,용답19길 13.,술사*,호프/맥주,답십리,2012-12-18,,0
E8E65B04C4,용답19길 15.,북촌******,한식-육류/고기,답십리,2018-04-11,,0
F2357E23BC,용답25길 15.,제*,농산물,답십리,2014-01-03,,0
4E0A2F790E,용답29길 11.,한가******,한식-육류/고기,답십리,2008-10-24,,0
1E00B3CC15,용답29길 28.,럼프**,한식-단품요리일반,답십리,2014-10-29,2023-05-04,0
0C5EE2823A,장터1가길 51,옥수****,농산물,금남시장,2019-12-18,,0
35F921EEEC,장터5길 3-1.,초가*,한식-단품요리일반,금남시장,2013-06-19,,0
278EA7FDDE,장터5길 4-1.,중화*****,중식당,금남시장,2013-09-10,,0
63DAE9B5FE,장터길 13-1.,만리**,중식당,금남시장,2007-02-07,,0
9C94746856,장터길 22-1.,맛닭******,치킨,금남시장,2016-05-18,,1
6B2F3998CD,장터길 38-1.,사또**,백반/가정식,금남시장,2011-06-22,,0
ACDE665CFC,장터길 40-4.,지오****,치킨,동대문역사문화공원역,2022-01-11,,0
2AB52AC101,장터길 44-1.,수구*,한식-육류/고기,금남시장,2012-11-05,,0
862A6A9582,천호대로 276,일인**,한식-단품요리일반,답십리,2013-02-12,,0
DDF9F33035,천호대로 294,또바***,치킨,답십리,2011-06-15,,1
9B0DD78098,천호대로 296,장어**,한식-해물/생선,답십리,2022-06-22,,0
E653603CB6,천호대로 312,파리*******,베이커리,답십리,2009-05-28,,1
A7C2307794,한림말1길 8.,콩물*****,한식-두부요리,옥수,2014-05-08,,0
8194D2104C,한림말3길 14,달*,청과물,옥수,2016-06-27,,0
EF6C8B42CB,한림말5길 7.,프로****,요리주점,옥수,2015-10-28,,0
869C372EFC,한림말길 40.,구*,카페,옥수,2008-10-07,,0
D756AE959B,행당동 19-54,소나***,한식-단품요리일반,한양대,2014-08-01,,0
C506E14D73,행당로 108-1,국수*******,한식-국수/만두,행당,2011-03-14,,1
CFE1DBB894,행당로17길 5,명랑*****,분식,왕십리,2012-04-12,,0
15136D3E9D,행당로17길 5,우리*,백반/가정식,왕십리,2005-09-02,,0
052D57B40B,행당로6길 2.,명품********,피자,행당,2012-08-16,,1
F15C05A1D9,행당로8길 5.,신사*******,이자카야,행당,2016-07-19,,0
A162796238,광나루로6길,깡통*,한식-육류/고기,뚝섬,2013-05-02,,0
1EE63C2F5D,마장로  305,아씨***,호프/맥주,왕십리,2012-06-21,,0
235FF4ABE1,마장로  305,남원***,한식-해물/생선,왕십리,2012-08-31,,1
18FC952F28,사근동길  2,카페***,카페,한양대,2012-05-16,,0
29B5BE80D4,성수이로7길,원할***********,한식-육류/고기,성수,2014-02-26,,1
4FECCA34D6,하왕십리1동,동순*,중식당,왕십리,2006-04-25,,0
25B2D74E6B,하왕십리2동,멕시***,치킨,왕십리,2002-01-30,,1
B0E400DBAB,하왕십리2동,기분****,한식-해물/생선,왕십리,2003-01-24,,0
C920395745,고산자로 177.,치킨***,치킨,왕십리,2011-05-27,,1
133FADDC35,고산자로 202.,메가***********,커피전문점,왕십리,2019-12-18,,1
B4A7FA3204,고산자로 253.,김정********,건강식품,왕십리,1996-11-05,,1
B2E0EBD449,고산자로 269.,전주*******,한식-국밥/설렁탕,왕십리,2004-03-20,,0
3EDB2D7A36,고산자로 281.,왕십***,포장마차,왕십리,2015-02-04,,0
99DD3929E7,고산자로 281.,동막*,한식-해물/생선,왕십리,2015-12-01,,0
9174DFCA58,고산자로 293.,월드*******,일반 유흥주점,왕십리,2002-02-08,,0
15418FA4F2,고산자로 293.,양*,한식-육류/고기,왕십리,2014-08-20,,0
BC38E02E89,고산자로 293.,곱창****,한식-찌개/전골,왕십리,2014-06-05,,0
20B0361789,고산자로 293.,진국***,한식-국밥/설렁탕,왕십리,2014-05-29,,0
7638584FB7,고산자로 297.,왕십*********,치킨,왕십리,2020-10-06,,0
708697C149,고산자로 323.,통통***,한식-단품요리일반,마장동,2019-10-17,,0
75E89D6E30,고산자로 331.,마장*********,축산물,마장동,2016-07-15,,0
4F98FE8D27,고산자로 340.,운정**,한식-단품요리일반,마장동,2010-11-09,2025-08-01,0
6A6D259BD3,고산자로 344.,화신****,축산물,마장동,2009-09-14,,0
9911CB0D95,고산자로 345.,둘*,카페,마장동,2016-02-18,,0
8F48DAD41C,고산자로 345.,봉구*******,호프/맥주,마장동,2016-02-05,,1
