가맹점구분번호,가맹점명,상권,가맹점주소,가맹점주소_세부,업종,프랜차이즈여부,개설일,폐업일,대분류,25년기준_운영개월수,영업기간_구간
BD1FD7F407,바르********,행당,행당로,행당로 103,분식,1,2014-12-04,,식사_그룹_2,128,4. 장기/쇠퇴기
9977D38E3F,이삭***,행당,행당로,행당로 119,샌드위치/토스트,1,2015-04-30,,식사_그룹_2,124,4. 장기/쇠퇴기
88375A5971,김밥**,왕십리,행당로,행당로 129,분식,0,2008-03-28,,식사_그룹_2,209,4. 장기/쇠퇴기
3114F5BFDA,도담**,행당,행당로,행당로 76.,인삼제품,0,2013-10-28,,비외식소매,142,4. 장기/쇠퇴기
EB66B019B5,카페*********,행당,행당로,행당로 79.,카페,0,2016-06-21,,카페/디저트,110,4. 장기/쇠퇴기
CA28FD6B8A,왕십***,행당,행당로,행당로 82.,미곡상,0,2014-08-18,,비외식소매,132,4. 장기/쇠퇴기
66317DF98C,치치****,행당,행당로,행당로 84.,주류,0,2021-05-06,,비외식소매,51,3. 성숙기
D731C6D372,커피********,행당,행당로,행당로 84.,커피전문점,1,2015-09-10,,카페/디저트,119,4. 장기/쇠퇴기
1F08E8119D,비타***,행당,행당로,행당로 87.,청과물,1,2016-01-08,,비외식소매,115,4. 장기/쇠퇴기
DFC09E5F2A,빵굼*,행당,행당로,행당로 87.,베이커리,1,2013-03-04,,카페/디저트,149,4. 장기/쇠퇴기
5B3DE5F17F,방가*****,행당,행당로,행당로 87.,한식-육류/고기,0,2015-08-21,,식사_그룹_1,120,4. 장기/쇠퇴기
17725DC7CA,종로**,금남시장,금호동,금호동1가,떡/한과 제조,0,2009-02-06,,비외식소매,198,4. 장기/쇠퇴기
3849F9A089,우촌****,금남시장,금호동,금호동1가,한식-육류/고기,0,2006-07-04,,식사_그룹_1,229,4. 장기/쇠퇴기
E2AF8DDCAD,태능****,금남시장,금호동,금호동1가,한식-육류/고기,0,2007-10-05,,식사_그룹_1,214,4. 장기/쇠퇴기
C21A5454F4,우리**,신금호,금호동,금호동2가,미곡상,0,2011-03-14,,비외식소매,173,4. 장기/쇠퇴기
15EE2AE836,조아*******,금남시장,금호동,금호동3가,담배,0,2011-01-27,,비외식소매,175,4. 장기/쇠퇴기
9676392FCC,은진***,금남시장,금호동,금호동3가,건어물,0,2009-03-24,,비외식소매,197,4. 장기/쇠퇴기
4B2AF6047C,은성**,금남시장,금호동,금호동3가,한식-육류/고기,0,2003-10-13,,식사_그룹_1,262,4. 장기/쇠퇴기
DA3D8B1FB0,브레*****,금남시장,금호동,금호동4가,건강식품,0,1998-01-24,,비외식소매,331,4. 장기/쇠퇴기
E4313DDAAD,곽가*****,금남시장,금호동,금호동4가,백반/가정식,0,2011-05-20,,기타,171,4. 장기/쇠퇴기
AC70EA0FCD,중화*,금남시장,금호산,금호산2길,중식당,0,2015-06-19,,식사_그룹_0,122,4. 장기/쇠퇴기
6E584F4319,시선*****,한양대,마조로,마조로5길,포장마차,0,2012-12-28,,카페/디저트,152,4. 장기/쇠퇴기
FF39E0223D,오븐******,왕십리,무학로,무학로2길,치킨,1,2012-10-17,,식사_그룹_0,154,4. 장기/쇠퇴기
BE646F48C4,카페***,왕십리,무학로,무학로8길,카페,0,2014-06-27,,카페/디저트,134,4. 장기/쇠퇴기
2889D57BC9,영남***,성수,성수동,성수동2가,식품 제조,0,2011-12-14,2025-07-31,기타,164,4. 장기/쇠퇴기
BCE250D47B,한*,금남시장,금호로,금호로 100.,농산물,0,2014-11-12,,비외식소매,129,4. 장기/쇠퇴기
921F25CC9D,현준**,금남시장,금호로,금호로 100.,청과물,0,2016-03-09,,비외식소매,113,4. 장기/쇠퇴기
55F3EC2326,가츠**,금남시장,금호로,금호로 102.,양식,0,2013-08-27,,식사_그룹_1,144,4. 장기/쇠퇴기
D66D8AD118,청과****,신금호,금호로,금호로 164.,청과물,0,2005-01-17,,비외식소매,247,4. 장기/쇠퇴기
AB0A569DCA,먹태**,신금호,금호로,금호로 168.,호프/맥주,0,2015-08-12,,주점/유흥,120,4. 장기/쇠퇴기
6DF56DD3F4,커스*******,금남시장,금호로,금호로 40 .,커피전문점,0,2016-02-02,,카페/디저트,114,4. 장기/쇠퇴기
5468EE06CF,금수*,금남시장,금호로,금호로 47-1,중식당,0,2002-06-04,,식사_그룹_0,278,4. 장기/쇠퇴기
13920AE06B,해마******,신금호,금호산길,금호산길 62,한식-육류/고기,0,2004-09-01,,식사_그룹_1,251,4. 장기/쇠퇴기
4EFDFC6E78,전주**,신금호,금호산길,금호산길 71,백반/가정식,0,2001-12-07,,기타,284,4. 장기/쇠퇴기
E32B3F96D3,우마************,동일로,동일로,동일로 143.,일식당,0,2009-07-20,,식사_그룹_1,193,4. 장기/쇠퇴기
EADA92CB95,밥내*,동일로,동일로,동일로 143.,한식-단품요리일반,0,2016-01-19,,식사_그룹_0,115,4. 장기/쇠퇴기
94864656C3,싱싱***,동일로,동일로,동일로 265.,한식-육류/고기,0,2015-05-06,,식사_그룹_1,123,4. 장기/쇠퇴기
19DC3A560D,더건***************,옥수,동호로,동호로 102.,식품 제조,0,2015-03-12,2025-07-17,기타,125,4. 장기/쇠퇴기
E1B7CDD2A1,비에***************,옥수,동호로,동호로 93 .,치킨,1,2006-10-19,,식사_그룹_0,226,4. 장기/쇠퇴기
E23D8D8DEC,우*,성수,둘레,둘레11길 26,축산물,0,2002-07-15,,비외식소매,277,4. 장기/쇠퇴기
23B6250706,행복**,성수,둘레,둘레15길 14,백반/가정식,0,2011-04-08,,기타,172,4. 장기/쇠퇴기
9635DC4359,농우*,성수,둘레,둘레15길 16,축산물,0,2007-05-25,,비외식소매,219,4. 장기/쇠퇴기
3F320BF290,국수***,성수,뚝섬로,뚝섬로 321.,한식-국수/만두,0,2009-11-03,,식사_그룹_0,189,4. 장기/쇠퇴기
5BF5A99836,성수**,성수,뚝섬로,뚝섬로 337.,분식,0,2014-11-27,,식사_그룹_2,129,4. 장기/쇠퇴기
9CAEFAC424,뚝섬***,성수,뚝섬로,뚝섬로 338.,한식-육류/고기,0,2008-08-01,,식사_그룹_1,204,4. 장기/쇠퇴기
B08C05B8DC,한촌*********,성수,뚝섬로,뚝섬로 389.,한식-국밥/설렁탕,1,2014-12-30,,식사_그룹_0,128,4. 장기/쇠퇴기
FB073006C3,또래**,성수,뚝섬로,뚝섬로 392.,치킨,1,2016-01-27,,식사_그룹_0,115,4. 장기/쇠퇴기
B8DFA92D86,규리******,성수,뚝섬로,뚝섬로 392.,호프/맥주,0,2018-06-18,,주점/유흥,86,3. 성숙기
4CE4BD3DBE,홍정*,성수,뚝섬로,뚝섬로 426.,중식당,0,2015-02-10,,식사_그룹_0,126,4. 장기/쇠퇴기
5AF3D76D12,스*,성수,뚝섬로,뚝섬로 447.,한식-단품요리일반,0,2015-04-27,,식사_그룹_0,124,4. 장기/쇠퇴기
5B4244B007,웃긴****,왕십리,마장로,마장로 137.,분식,0,2021-03-12,,식사_그룹_2,53,3. 성숙기
D5D2A1D534,낀부**********,왕십리,마장로,마장로 137.,치킨,1,2014-08-11,,식사_그룹_0,132,4. 장기/쇠퇴기
1777C724B3,고고***,왕십리,마장로,마장로 137.,치킨,0,2015-08-18,,식사_그룹_0,120,4. 장기/쇠퇴기
0B68902965,서오***,왕십리,마장로,마장로 137.,피자,0,2020-09-01,,식사_그룹_0,59,3. 성숙기
D218E37580,본도*******,왕십리,마장로,마장로 137.,도시락,1,2021-12-30,,식사_그룹_2,44,2. 성장기(죽음의계곡)
C02F2D3CAA,안수*,왕십리,마장로,마장로 137.,일식당,0,2021-07-09,,식사_그룹_1,49,3. 성숙기
582A075088,고(********,왕십리,마장로,마장로 137.,축산물,0,2023-05-12,,비외식소매,27,2. 성장기(죽음의계곡)
3D65A21626,컴포***********,왕십리,마장로,마장로 137.,커피전문점,1,2024-01-19,,카페/디저트,19,1. 초기
E508B2FACD,유림****,왕십리,마장로,마장로 137.,한식-국수/만두,0,2014-10-24,,식사_그룹_0,130,4. 장기/쇠퇴기
4ED49525EB,누들************,왕십리,마장로,마장로 137.,한식-육류/고기,0,2015-04-02,,식사_그룹_1,124,4. 장기/쇠퇴기
8ED47EF2DD,나마*****,왕십리,마장로,마장로 137.,한식-해물/생선,0,2019-07-22,,식사_그룹_1,73,3. 성숙기
A0FFF7EBFF,태평***,왕십리,마장로,마장로 185.,일식당,0,2014-12-29,,식사_그룹_1,128,4. 장기/쇠퇴기
40F6DE923B,야미*,왕십리,마장로,마장로 223.,치킨,0,2015-10-07,,식사_그룹_0,118,4. 장기/쇠퇴기
57B4E2F996,장충********,왕십리,마장로,마장로 228.,한식-육류/고기,0,2015-11-23,2025-08-11,식사_그룹_1,117,4. 장기/쇠퇴기
4C021A3A21,대게******,왕십리,마장로,마장로 228.,한식-해물/생선,0,2015-11-30,,식사_그룹_1,117,4. 장기/쇠퇴기
64AC3356A0,목포**,왕십리,마장로,마장로 231.,백반/가정식,0,2011-04-13,,기타,172,4. 장기/쇠퇴기
AA2334143C,잼(******,왕십리,마장로,마장로 244.,한식-찌개/전골,0,2018-12-11,,식사_그룹_0,80,3. 성숙기
93DD2BDC37,우리******,왕십리,마장로,마장로 274.,한식-해물/생선,0,2008-03-19,,식사_그룹_1,209,4. 장기/쇠퇴기
475ED601EB,지에************,왕십리,마장로,마장로 280.,커피전문점,1,2013-09-05,,카페/디저트,143,4. 장기/쇠퇴기
58ABFB3565,김밥**,왕십리,마장로,마장로 283.,분식,1,2008-12-26,,식사_그룹_2,200,4. 장기/쇠퇴기
CC80B4E678,하은***,왕십리,마장로,마장로 283.,분식,0,2010-10-26,,식사_그룹_2,178,4. 장기/쇠퇴기
8884E46F9D,대성*,왕십리,마장로,마장로 284.,중식당,0,2013-06-28,,식사_그룹_0,146,4. 장기/쇠퇴기
CF178591B8,조개****,왕십리,마장로,마장로 285.,한식-찌개/전골,0,2007-06-01,,식사_그룹_0,218,4. 장기/쇠퇴기
B170208380,피자******,왕십리,마장로,마장로 299.,피자,1,2013-06-11,,식사_그룹_0,146,4. 장기/쇠퇴기
6C51945707,군산**,왕십리,마장로,마장로 327.,백반/가정식,0,2016-08-02,,기타,108,4. 장기/쇠퇴기
2BB4EF9F37,별바*,왕십리,마장로,마장로 328.,일식당,0,2003-10-01,,식사_그룹_1,262,4. 장기/쇠퇴기
BE7D01F20E,구이**,한양대,마조로,마조로 15-2,한식-육류/고기,0,2006-10-30,,식사_그룹_1,226,4. 장기/쇠퇴기
48731DE9B9,우리******,한양대,마조로,마조로 17 .,치킨,0,2012-02-01,2025-07-07,식사_그룹_0,162,4. 장기/쇠퇴기
51DB10788F,버거*,한양대,마조로,마조로 35 .,햄버거,0,2016-09-01,,식사_그룹_2,107,4. 장기/쇠퇴기
8580604818,알촌*****,한양대,마조로,마조로3길 6,분식,1,2015-02-27,,식사_그룹_2,126,4. 장기/쇠퇴기
7E6F88E6D1,이모****,한양대,마조로,마조로3길 8,한식-단품요리일반,0,2005-08-31,,식사_그룹_0,240,4. 장기/쇠퇴기
56B02A07FC,황소**,한양대,마조로,마조로5길 3,한식-육류/고기,0,2001-01-29,,식사_그룹_1,295,4. 장기/쇠퇴기
C74C8A6CB8,청년*************,한양대,마조로,마조로5길 5,한식-단품요리일반,0,2010-03-30,,식사_그룹_0,185,4. 장기/쇠퇴기
1E4D38A262,김종******,한양대,마조로,마조로5길 7,치킨,0,2008-11-28,,식사_그룹_0,201,4. 장기/쇠퇴기
3B5C32604B,싱싱*****,한양대,마조로,마조로7길 6,한식-해물/생선,1,2008-04-17,,식사_그룹_1,208,4. 장기/쇠퇴기
D511E3D8B1,참나******,금남시장,무수막길,무수막길 3.,한식-육류/고기,0,2001-09-05,,식사_그룹_1,287,4. 장기/쇠퇴기
6D023B142B,착한******,신금호,무수막길,무수막길 94,축산물,0,2015-06-12,,비외식소매,122,4. 장기/쇠퇴기
6402B38CAE,우리**,신금호,무수막길,무수막길 95,축산물,0,2007-04-20,,비외식소매,220,4. 장기/쇠퇴기
45653EE08D,케이****,왕십리,무학로,무학로 10-1,베이커리,0,2020-09-25,,카페/디저트,59,3. 성숙기
F5B18447D1,고향**,왕십리,무학로,무학로6길 5,백반/가정식,0,2008-12-08,,기타,200,4. 장기/쇠퇴기
6F2F34ACCC,여수****,왕십리,무학봉길,무학봉길 83,한식-단품요리일반,0,2001-10-24,,식사_그룹_0,286,4. 장기/쇠퇴기
ECD810DC58,토상**,왕십리,무학봉길,무학봉길 88,일식당,0,2000-09-25,,식사_그룹_1,299,4. 장기/쇠퇴기
E73D1C3E58,다시***,한양대,사근동,사근동8길 8,치킨,0,2010-03-16,,식사_그룹_0,185,4. 장기/쇠퇴기
19AB11C6B4,피자*******,한양대,사근동길,사근동길 4.,피자,1,2017-06-28,,식사_그룹_0,98,3. 성숙기
97FAE8D665,우리**,한양대,사근동길,사근동길 4.,한식-육류/고기,0,2009-12-04,,식사_그룹_1,188,4. 장기/쇠퇴기
1184FDF48F,사*,한양대,사근동길,사근동길 55,축산물,0,2006-10-02,,비외식소매,226,4. 장기/쇠퇴기
2F5708B372,우리**,한양대,사근동길,사근동길 58,식료품,0,2006-01-02,,비외식소매,235,4. 장기/쇠퇴기
5106B234F1,투고***,한양대,사근동길,사근동길 6.,백반/가정식,1,2016-05-04,,기타,111,4. 장기/쇠퇴기
2BBA95E499,고깃****,마장동,살곶이길,살곶이길 40,한식-육류/고기,0,2014-06-12,,식사_그룹_1,134,4. 장기/쇠퇴기
9EE29A7918,강북**,뚝섬,상원,상원12길 12,수산물,0,2014-02-25,,비외식소매,138,4. 장기/쇠퇴기
3593B2D487,스테************,뚝섬,상원,상원1길 13.,카페,0,2023-01-26,,카페/디저트,31,2. 성장기(죽음의계곡)
20A41DB343,야끼****,뚝섬,상원,상원1길 33.,일식당,0,2019-05-31,,식사_그룹_1,75,3. 성숙기
AA062AE1FC,호타*,뚝섬,상원,상원6길 6-1,일식-덮밥/돈가스,0,2010-05-17,,식사_그룹_2,183,4. 장기/쇠퇴기
561E2A96EF,영구********,성수,성덕정길,성덕정길 25,피자,1,2001-07-23,,식사_그룹_0,289,4. 장기/쇠퇴기
A54A81ABB2,얼큰****,성수,성덕정길,성덕정길 37,한식-냉면,0,2006-06-12,,식사_그룹_0,230,4. 장기/쇠퇴기
F43CAD08EC,백두**,성수,성덕정길,성덕정길 46,한식-단품요리일반,1,2003-10-09,,식사_그룹_0,262,4. 장기/쇠퇴기
F0892BD2A8,옛날*****,성수,성덕정길,성덕정길 75,한식-단품요리일반,0,2010-12-09,,식사_그룹_0,176,4. 장기/쇠퇴기
426E9843AA,피자****,성수,성덕정길,성덕정길 78,피자,1,2006-09-06,,식사_그룹_0,227,4. 장기/쇠퇴기
90B44E35DE,싱싱**,성수,성덕정길,성덕정길 90,한식-해물/생선,0,2005-09-28,,식사_그룹_1,239,4. 장기/쇠퇴기
8960400ECA,떡마*,성수,성덕정길,성덕정길 91,베이커리,0,2007-07-12,,카페/디저트,217,4. 장기/쇠퇴기
1112ACEF8D,신화***,성수,성덕정길,성덕정길 99,건강원,0,2003-07-16,,비외식소매,265,4. 장기/쇠퇴기
5F35F67E3F,장흥**,뚝섬,성수일로,성수일로 59,백반/가정식,0,2008-10-09,,기타,202,4. 장기/쇠퇴기
6A690D39D5,삼천*,성수,아차산로,아차산로 87,한식-해물/생선,0,2000-06-09,,식사_그룹_1,302,4. 장기/쇠퇴기
C83F9C3B91,다도**,성수,아차산로,아차산로 87,한식-단품요리일반,0,2000-03-18,,식사_그룹_0,305,4. 장기/쇠퇴기
0B20C4C788,펀비**,성수,아차산로,아차산로 93,치킨,1,2006-12-11,,식사_그룹_0,224,4. 장기/쇠퇴기
77F053DC44,행*,성수,아차산로,아차산로 96,호프/맥주,0,2001-10-12,,주점/유흥,286,4. 장기/쇠퇴기
D3E9691832,외가*,성수,연무장길,연무장길 17,한식-육류/고기,0,2003-07-11,,식사_그룹_1,265,4. 장기/쇠퇴기
170B8F1903,승리*,뚝섬,왕십리로,왕십리로 78,중식당,0,2016-08-30,,식사_그룹_0,108,4. 장기/쇠퇴기
7DF4881E0F,조개****,답십리,용답,용답19길 5.,한식-해물/생선,0,2008-07-01,,식사_그룹_1,205,4. 장기/쇠퇴기
D6F7A9FA64,애솔*****,답십리,용답,용답19길 9.,한식-육류/고기,0,2000-07-27,,식사_그룹_1,301,4. 장기/쇠퇴기
8BB9732BBC,한길**,답십리,용답,용답29길 13,식료품,0,2009-04-17,,비외식소매,196,4. 장기/쇠퇴기
242ECF834A,동수******,답십리,용답동,용답동 14-2,한식-육류/고기,0,2016-12-13,,식사_그룹_1,104,4. 장기/쇠퇴기
937948A121,소문*******,답십리,용답동,용답동 47-1,백반/가정식,0,2013-12-09,,기타,140,4. 장기/쇠퇴기
DA72A54F82,명가****,금남시장,장터길,장터길 25-1,분식,0,2013-02-12,,식사_그룹_2,150,4. 장기/쇠퇴기
A61BA685E8,박재*****,금남시장,장터길,장터길 38-1,한식-해물/생선,0,2005-07-08,,식사_그룹_1,241,4. 장기/쇠퇴기
8985D82F2F,경북**,금남시장,장터길,장터길 39-1,미곡상,0,1999-08-06,,비외식소매,312,4. 장기/쇠퇴기
E12C68864A,짱구*****,금남시장,장터길,장터길 43-3,한식-국밥/설렁탕,0,2010-06-18,,식사_그룹_0,182,4. 장기/쇠퇴기
F147CC2C63,옥수*****,옥수,한림말길,한림말길 17,백반/가정식,0,2015-07-24,,기타,121,4. 장기/쇠퇴기
5AE55ECD0E,카페********,한양대,행당동,행당동 17-7,아이스크림/빙수,1,2013-03-29,,카페/디저트,149,4. 장기/쇠퇴기
3BB8C1A3AD,행당**,행당,행당로,행당로 109.,한식-육류/고기,1,2014-08-06,,식사_그룹_1,132,4. 장기/쇠퇴기
8234005757,폰아*************,왕십리,행당로,행당로 129.,담배,0,2015-01-21,,비외식소매,127,4. 장기/쇠퇴기
107D13BB20,곽선****,왕십리,행당로,행당로 129.,분식,0,2022-08-08,,식사_그룹_2,36,2. 성장기(죽음의계곡)
DAD6A93B87,봉구************,왕십리,행당로,행당로 129.,햄버거,1,2013-10-31,,식사_그룹_2,142,4. 장기/쇠퇴기
382A324F7A,낙원**,행당,행당로,행당로 87 .,떡/한과 제조,0,2016-05-16,,비외식소매,111,4. 장기/쇠퇴기
0E33FFCD65,이영******,행당,행당로,행당로 89 .,분식,0,2021-06-17,,식사_그룹_2,50,3. 성숙기
103335BDCE,원조****,한양대,마조로,마조로  17,한식-냉면,0,2012-04-17,,식사_그룹_0,160,4. 장기/쇠퇴기
58B096EF00,신선***,한양대,마조로,마조로  55,축산물,0,2012-04-05,,비외식소매,160,4. 장기/쇠퇴기
C45BC175C8,이디***,옥수,매봉길,매봉길  12,커피전문점,1,2012-08-08,,카페/디저트,156,4. 장기/쇠퇴기
B7A05D56C7,뚝섬**,뚝섬,상원길,상원길  49,한식-육류/고기,0,2012-05-22,,식사_그룹_1,159,4. 장기/쇠퇴기
424AAC4582,한우***,뚝섬,상원길,상원길  64,축산물,0,2012-05-14,,비외식소매,159,4. 장기/쇠퇴기
6F97F23CDB,한*,성수,성수,성수1가1동,양식,0,2002-04-25,,식사_그룹_1,280,4. 장기/쇠퇴기
314D411B19,비어**,성수,성수,성수1가1동,치킨,0,2003-05-07,,식사_그룹_0,267,4. 장기/쇠퇴기
BBE10BA891,초원**,성수,성수,성수1가1동,백반/가정식,0,2007-11-20,,기타,213,4. 장기/쇠퇴기
C9EC8F7695,장원**,성수,성수,성수1가1동,백반/가정식,0,2009-03-04,,기타,197,4. 장기/쇠퇴기
B2A570260C,청록***,뚝섬,성수,성수1가2동,식품 제조,0,1998-11-11,,기타,321,4. 장기/쇠퇴기
00BC189C4B,땅끝******,뚝섬,성수,성수1가2동,한식-해물/생선,0,2003-02-21,,식사_그룹_1,270,4. 장기/쇠퇴기
A7CC40BE1E,죽변*,뚝섬,성수,성수1가2동,한식-해물/생선,0,2004-07-15,,식사_그룹_1,253,4. 장기/쇠퇴기
811AC91E1F,김밥**,성수,성수,성수2가1동,분식,0,2008-02-20,,식사_그룹_2,210,4. 장기/쇠퇴기
B3116E5135,장미***,성수,성수,성수2가1동,치킨,0,2010-03-05,,식사_그룹_0,185,4. 장기/쇠퇴기
E5E8F3F456,뚝섬***,성수,성수,성수2가1동,건강원,0,2004-08-23,,비외식소매,252,4. 장기/쇠퇴기
91988A5415,파리***,성수,성수,성수2가1동,베이커리,1,2001-12-17,,카페/디저트,284,4. 장기/쇠퇴기
87EDAB1CB3,머니**,성수,성수,성수2가1동,호프/맥주,0,2000-07-05,,주점/유흥,301,4. 장기/쇠퇴기
B3517137A0,명원***,성수,성수,성수2가1동,한식-육류/고기,0,2010-05-06,,식사_그룹_1,183,4. 장기/쇠퇴기
995EDF27A3,파리*********,성수,성수,성수2가3동,베이커리,1,2003-06-24,,카페/디저트,266,4. 장기/쇠퇴기
8219FA9E99,동맛******,성수,성수,성수2가3동,한식-국수/만두,0,2007-12-20,,식사_그룹_0,212,4. 장기/쇠퇴기
A117CDA53E,옛골***,성수,성수,성수2가3동,한식-단품요리일반,0,1990-02-28,,식사_그룹_0,426,4. 장기/쇠퇴기
0B4FFAC06D,금호**,금남시장,장터,장터5길  1,한식-육류/고기,0,2012-05-31,,식사_그룹_1,159,4. 장기/쇠퇴기
14FE0A442F,엘림****,하왕십리동,하왕십리동,하왕십리동,떡/한과 제조,0,2009-02-24,,비외식소매,198,4. 장기/쇠퇴기
C76DAFE8C1,더리*,행당,행당로,행당로  98,카페,0,2012-07-20,,카페/디저트,157,4. 장기/쇠퇴기
